id	Arabic	label	start	end
729410793	نعمة نقابات المثليين هي حقًا ... تدنيس	Loaded_Language	29	78
729410793	فكرة ماركس تبدو حقًا تدنيسًا للقدس وتتجاهل الإعلان الواضح عن الله	Loaded_Language	316	397
729410793	إن الشذوذ الجنسي يتعارض دائمًا مع إرادة الله	Black-and-White_Fallacy	657	705
729410793	نقلا عن تعاليم الكنيسة عبر القرون.	Appeal_to_Authority	708	753
729410793	فبدلاً من الحصول على مساعدة الله لأنفسهم، فإن أولئك المنخرطين في اللواط ويرغبون في أن تباركها الكنيسة يهدفون بطلبهم إلى الاعتراف بأسلوب حياتهم المثلي وتثمينه الكنسي	Causal_Oversimplification	754	1018
729410793	يعلّم التعليم المسيحي للكنيسة الكاثوليكية أنه لا يمكن بأي حال من الأحوال الموافقة على النشاط الجنسي المثلي لأنه مضطرب جوهريًا مثل هذه الأعمال تتعارض مع القانون الطبيعي. يغلقون الفعل الجنسي على هبة الحياة. فهي لا تنطلق من تكامل عاطفي وجنسي حقيقي 	Appeal_to_Authority	1018	1344
729410793	لا أرى أي مشاكل هناك حقًا 	Thought-terminating_Cliches	1563	1604
729410793	يؤكد مكتب الكاردينال أنه بدلاً من قول نعم هناك إمكانية مباركة طقسية لنقابات المثليين ، أجاب على السؤال بطريقة أكثر دقة دون إعطاء نعم صريحة.	Obfuscation,Intentional_Vagueness,Confusion	2490	2695
729410793	لا توجد حلول عامة وأعتقد أن هذا لن يكون صحيحًا ، لأننا نتحدث عن الرعاية الرعوية للحالات الفردية ، وهذا ينطبق أيضًا على المجالات الأخرى ، التي لا يمكننا تنظيمها ، حيث لا توجد لدينا مجموعات من القواعد	Obfuscation,Intentional_Vagueness,Confusion	3039	3272
729410793	أي طقوس مباركة من هذا القبيل تتعاون في عمل محظور أخلاقياً ، بغض النظر عن مدى صدق الأشخاص الذين يطلبون البركة	Black-and-White_Fallacy	3356	3482
729410793	مثل هذه البركة ستشجع الناس على الاستمرار في العيش بطريقة تعتبرها الكنيسة خطية خطيرة ومدمرة روحياً ، وبالتالي فهي غير متسامحة.	Appeal_to_fear-prejudice	3510	3678
729410793	كأبناء الله بكرامة متأصلة.	Loaded_Language	4126	4167
729410793	ليس هناك حقيقة ولا رحمة حقيقية ولا شفقة حقيقية في مباركة مسار عمل يقود الأشخاص بعيدًا عن الله 	Black-and-White_Fallacy	4237	4366
729410793	قال يسوع أن الحق سوف يحررنا. لم يقترح في أي مكان أن ذلك سيجعلنا مرتاحين 	Appeal_to_Authority	4586	4679
729410793	لِوَاط	Exaggeration,Minimisation	841	848
729549972	تحطيم رقم قياسي	Repetition	2356	2371
729549972	النقطة الزرقاء الباهتة	Name_Calling,Labeling	1303	1321
729549972	النقطة الزرقاء الباهتة	Name_Calling,Labeling	1413	1431
729549972	ابعد صورة على الاطلاق	Exaggeration,Minimisation	14	34
729549972	أبعد مناورة تصحيح المسار على الإطلاق	Exaggeration,Minimisation	1652	1701
729549972	أبعد مواجهة كوكبية في التاريخ	Exaggeration,Minimisation	1845	1888
729549972	المواجهة التالية المحطمة للأرقام القياسية	Exaggeration,Minimisation	2347	2381
729549972	تحطيم رقم قياسي	Loaded_Language	2356	2372
729549972	تحطيم رقم قياسي	Loaded_Language	154	170
729561658	القارة. ليس دولة	Repetition	754	778
729561658	حتى نكون واضحين	Thought-terminating_Cliches	809	833
729561658	انها ليست دولة	Repetition	1033	1052
729561658	أستراليا بلد وقارة. إنها الدولة الوحيدة التي لديها كلا الأمرين. لقد قدمت موردًا في الرسالة الإلكترونية الأولى يوضح ذلك لك. إذا كنت بحاجة إلى مزيد من التوضيح ، محرك البحث جوجل أو مكتبة شابيرو لديها هذه المعلومات	Doubt	1494	1738
729561658	أستراليا بلد وقارة	Repetition	1494	1537
729561658	يعتقد أستاذها أن أستراليا ليست دولة	Doubt	39	89
729561658	اعتقد الأستاذ خطأ أن أستراليا ليست دولة	Doubt	251	312
729561658	أستراليا قارة. انها ليست دولة	Doubt	1007	1052
729578579	الاتهامات ، بعد كل شيء ، لا تزال كاذبة ، وأنه لا يوجد حتى الآن دليل ضد باروس 	Doubt	645	742
729578579	استلقي بشكل كبير ، واكذب كثيرًا ، وعندما يتم القبض عليك ، استمر في الكذب.	Thought-terminating_Cliches	6851	6899
729578579	من أنا لأحكم عليه؟	Thought-terminating_Cliches	16495	16517
729578579	نحن رائعون والناس المتميزون لا يكرهون المثليين ، أليس كذلك	Doubt	18426	18473
729578579	الصحفيين العلمانيين	Repetition	21886	21905
729578579	صديقه العزيز المطران خوان باروس؟	Name_Calling,Labeling	225	260
729578579	مفترس الجنس المدان كاراديما	Name_Calling,Labeling	368	403
729578579	قد اعتذر - إلا - ليس - حقًا	Loaded_Language	604	636
729578579	كما أنه يثير التساؤل حول تعاطفه المعلن مع الناجيات من الاعتداء 	Doubt	1794	1862
729578579	أنا البابا ، ولست بحاجة إلى إبداء أسباب لأي من قراراتي. لقد قررت أنه يتعين عليهم المغادرة وعليهم المغادرة 	Appeal_to_Authority	3538	3672
729578579	المراسلين العلمانيين	Name_Calling,Labeling	6929	6946
729578579	مثلي الجنس المفترس	Name_Calling,Labeling	7133	7153
729578579	لا يوجد دليل	Thought-terminating_Cliches	7731	7745
729578579	بسبب قوتها	Loaded_Language	13378	13405
729578579	المدافعون البابويون	Name_Calling,Labeling	14278	14294
729578579	الكثير من جماعات الضغط.	Thought-terminating_Cliches	16987	17003
729578579	رائعون وناس هيبون	Name_Calling,Labeling	18429	18448
729578579	كذبة وقحة بشكل مذهل	Loaded_Language	18738	18761
729578579	نكتة	Loaded_Language	18932	18958
729578579	تبديد رأس مال الأمانة	Loaded_Language	19546	19578
729578579	شاهدت مرعوبة	Loaded_Language	21375	21389
729578579	تفاصيل مذهلة	Loaded_Language	21538	21553
729578579	الصحفيين العلمانيين 	Name_Calling,Labeling	21766	21786
729578579	الصحفيين العلمانيين	Name_Calling,Labeling	21886	21905
729578579	 مدمن على الكذب	Name_Calling,Labeling	22024	22037
729578579	باستخدام الأكاذيب والتلاعب بشكل صارخ	Loaded_Language	22774	22811
729578579	إذا تم تقديس بولس السادس ، فإن فقدانهم للإيمان بالكنيسة كمؤسسة سيكون كاملاً.	Appeal_to_fear-prejudice	23321	23415
729578579	مشادة كلامية	Loaded_Language	23700	23715
729578579	نوبات الغضب المفرطة	Loaded_Language	23757	23780
729578579	ترهيب مرؤوسيه حتى يخضعوا.	Loaded_Language	23823	23868
729578579	قذيفة تفلون البابوية على ما يبدو لا يمكن اختراقها	Loaded_Language	24443	24488
729578579	إفْتِراء	Loaded_Language	421	428
729578579	 آلَم 	Loaded_Language	509	513
729578579	أسقط القنبلة	Loaded_Language	1090	1107
729578579	بين يديه	Repetition	6046	6058
729578579	ومن أنا لأحكم.	Thought-terminating_Cliches	7201	7218
729578579	 صارِخ 	Loaded_Language	8306	8315
729578579	تحت إبهامه	Loaded_Language	8907	8922
729578579	الكذب الكبير والكذب بوقاحة	Exaggeration,Minimisation	9194	9218
729578579	كذاب أداء بارع	Name_Calling,Labeling	13405	13432
729578579	إتْقان	Loaded_Language	13500	13508
729578579	كذبة فاضحة وهائلة	Loaded_Language	13997	14021
729578579	تم فحصها بدقة	Loaded_Language	14627	14645
729578579	يكافأ حسب الأصول	Loaded_Language	14809	14823
729578579	هذا خطر	Appeal_to_fear-prejudice	15614	15630
729578579	يعارض بعنف	Loaded_Language	17741	17759
729578579	هراء ، دعاية	Loaded_Language	18366	18387
729578579	يُطلب منا ببساطة أن نأخذ كلمة البابا من أجل ذلك	Appeal_to_Authority	18656	18706
729578579	هراء هستيري	Loaded_Language	19054	19074
729578579	مضطرب جوهريا	Loaded_Language	19377	19401
729578579	خلل عاطفي خطير يجب أن يحول دون تكريس الرجل	Loaded_Language	19466	19544
729578579	أحد أعظم حيل الثقة	Loaded_Language	21304	21338
729578579	وهم يحذرون من أن فقدان الثقة بشكل عام في المؤسسات يؤدي إلى حالة عامة من الفوضى ، حيث لا تهم القوانين الموجودة في الكتب إلا قليلاً حيث يلجأ المواطنون إلى الملاذ الأخير لحماية أنفسهم وأسرهم.	Appeal_to_fear-prejudice	22303	22521
729578579	محتال الثقة المهنية	Name_Calling,Labeling	22719	22753
729578579	أهوال	Loaded_Language	24898	24906
729578579	القذف والإفتراء.	Loaded_Language	25127	25146
729578579	لا يعني ذلك أن أي شخص في روما كان يحاول بشدة	Doubt	26581	26625
729581752	يقول الباحثون إنه سيكون له تأثير ضئيل جدًا على الاتجاه العام للاحتباس الحراري الذي خلقته البشرية لنفسها.	Appeal_to_Authority	2235	2356
729581752	لكن العلماء ليسوا قلقين	Thought-terminating_Cliches	38	67
729651527	طبقات الفساد	Loaded_Language	1668	1688
729651527	ادعاء وجود طبقات من الفساد داخل الحكومة الطلابية والمحسوبية في تعيين أعضاء مجلس الإدارة 	Doubt	1658	1763
729651527	لكمة صهيوني	Slogans	2760	2775
729651527	بالتأكيد ليس هناك مكان	Exaggeration,Minimisation	3131	3160
729651527	ومع ذلك ، قال إن أي طالب يهود يفكر في الانخراط في السياسة الطلابية أو النشاط الطلابي سيواجهون مواجهات مزعجة للغاية وغير سارة.	Appeal_to_fear-prejudice	3704	3867
729651527	وقال إن ماكجيل ليست وحدها في هذا الصدد ، لأن هذه ظاهرة على مستوى القارة داخل السياسة الطلابية	Whataboutism	3870	3977
729668796	مثير للغضب	Loaded_Language	2351	2361
729668796	الهوية المسيحية لأوروبا	Flag-Waving	68	96
729668796	الهوية المسيحية للمجر وأوروبا	Repetition	545	585
729668796	الهوية المسيحية للمجر وأوروبا	Flag-Waving	545	585
729668796	سنقاتل أولئك الذين يريدون تغيير الهوية المسيحية للمجر وأوروبا	Repetition	1270	1353
729668796	غير مقبول وصادم	Loaded_Language	2090	2115
729668796	طوفان من أنصار المسيح	Loaded_Language	3756	3776
729668796	المجر لم تعترف ولن تقبل أبدا المهاجرين غير الشرعيين	Repetition	2118	2184
729668796	الغزاة المسلمون	Repetition	3361	3377
729668796	ألم يُحرم العمونيون والموآبيون من مجمع إسرائيل بسبب بغضهم لشعب الله	Black-and-White_Fallacy	3804	3940
729668796	محاربة أولئك الذين يريدون تغيير الهوية المسيحية في أوروبا 	Repetition	296	362
729668796	المجر لن تصبح دولة مهاجرة ، ولم تعترف ولن تقبل أبدا المهاجرين غير الشرعيين 	Loaded_Language	1938	2048
729668796	المجر لم تعترف ولن تقبل أبدا المهاجرين غير الشرعيين	Loaded_Language	2118	2184
729668796	أمر جميع الغزاة المسلمين غير الشرعيين بالخروج من المجر وعدم العودة أبدًا	Loaded_Language	3341	3420
729668796	الغزاة المسلمون	Name_Calling,Labeling	3361	3376
729668796	صراحة مسيحية	Flag-Waving	3647	3663
729668796	ارتكب أشخاص من أصول مهاجرة 27 هجوماً إرهابياً كبيراً في أوروبا	Appeal_to_fear-prejudice	2854	2939
729668796	لا يمكن للمرء أن يسمح بمثل هذا التدفق إلى البلاد ، أو كل ما تطلبه هو الأحكام التي حذر الله عنها في تثنية 28.	Black-and-White_Fallacy	3997	4126
729668796	المجر أولا	Flag-Waving	238	251
729668796	المجر أولا	Slogans	238	251
729668796	بالنسبة لنا ، المجر هي الأولى	Flag-Waving	476	500
729668796	بالنسبة لنا ، المجر هي الأولى	Slogans	476	500
729668796	أميركا أوّلاً	Flag-Waving	815	828
729668796	أميركا أوّلاً	Slogans	815	828
729668796	بالنسبة لنا ، المجر هي الأولى	Repetition	1242	1266
729668796	بالنسبة لنا ، المجر هي الأولى	Flag-Waving	1242	1266
729668796	سنقاتل أولئك الذين يريدون تغيير الهوية المسيحية للمجر وأوروبا	Flag-Waving	1270	1353
729668796	المجر لن تصبح دولة مهاجرة ، فهي لم تعترف ولن تقبل أبداً المهاجرين غير الشرعيين	Flag-Waving	1938	2045
729668796	يصبح تهديد الإرهاب أمرا عاديا كل يوم	Appeal_to_fear-prejudice	3027	3081
729668796	احسنت	Thought-terminating_Cliches	4133	4142
729670169	أضرار جسيمة	Loaded_Language	1399	1418
729670169	منازل غير رسمية, دون المستوى	Name_Calling,Labeling	1857	1886
729940206	عاصفة كاملة من غباء علم الاجتماع	Loaded_Language	571	609
729940206	أنت حقًا لا تحتاج إلى معرفة أي شيء	Thought-terminating_Cliches	1178	1216
729940206	حقيقتي	Repetition	1866	1874
729940206	تلف	Loaded_Language	327	338
729940206	حساء سام من العنصرية ومصطلحات لا معنى لها	Name_Calling,Labeling	357	402
729940206	ساعد علم الاجتماع في إنشاء مجموعة كاملة من الموضوعات الأكاديمية الجديدة المزيفة مع إفساد المواد الموجودة وتحويلها إلى خليط سام من العنصرية ومصطلحات لا معنى لها	Doubt	251	402
729940206	الجهل المطلق	Exaggeration,Minimisation	522	540
729940206	مصدوم	Loaded_Language	1039	1047
729940206	علم الاجتماع. أنت حقًا لا تحتاج إلى معرفة أي شيء	Doubt	1167	1216
729940206	الأستاذة الحاصلة على درجة الدكتوراه في الفلسفة .. بالطبع هي كذلك	Doubt	1218	1282
729940206	عصر حقيقتنا	Name_Calling,Labeling	1838	1859
729940206	حساء سام من العنصرية ومصطلحات لا معنى لها	Loaded_Language	357	402
730149656	الشّيْطان 	Repetition	3428	3433
730149656	الشّيْطان 	Repetition	3486	3491
730149656	مهزلة فاحشة	Loaded_Language	5251	5267
730149656	سام	Loaded_Language	3017	3025
730149656	الشّيْطان	Name_Calling,Labeling	3371	3376
730149656	الشّيْطان	Repetition	3526	3531
730149656	بكره	Loaded_Language	216	220
730149656	قتل جماعي	Loaded_Language	225	241
730149656	هجوم لا يصدق	Loaded_Language	1742	1762
730149656	القرود والخنازير	Name_Calling,Labeling	2379	2395
730149656	أعظم زعيم في التاريخ الغربي الحديث	Name_Calling,Labeling	2639	2680
730149656	الشّيْطان 	Repetition	3371	3376
730149656	الشّيْطان	Appeal_to_fear-prejudice	3371	3376
730149656	إذا كان أعضاء مجلس إدارة Crime Stoppers and Citizens &#39;Crime Watch لا يرغبون في الارتباط بمعاداة السامية أو التفوق الأبيض أو إنكار حماس أو الهولوكوست أو ستيف أندرسون أو ديفيد ديوك أو لويس فارخان ، فيجب عليهم قطع العلاقات مع سفيان زقوت	Black-and-White_Fallacy	4647	4905
730149656	سدادة الجريمة	Name_Calling,Labeling	7	20
730149656	الادعاء بأن اليهود تعرضوا لمثل هذه الإساءات لأنهم تعرضوا للسب بطريقة ما	Causal_Oversimplification	306	398
730149656	لأنهم تحت لعنة الله لأنهم رفضوا الرب يسوع المسيح.	Causal_Oversimplification	1492	1575
730149656	ديفيد ديوك ، رجل يؤمن به	Slogans	3070	3104
730149656	الشّيْطان 	Name_Calling,Labeling	3428	3433
730149656	الشّيْطان 	Loaded_Language	3428	3433
730149656	الشّيْطان 	Name_Calling,Labeling	3486	3491
730149656	الشّيْطان	Loaded_Language	3486	3491
730149656	نحن حماس	Slogans	3832	3846
730149656	لنذهب حماس	Slogans	3851	3868
730149656	الجمهور الأمريكي	Flag-Waving	5049	5068
730149656	تهديد موثق للأمن القومي	Appeal_to_fear-prejudice	5147	5185
730222442	ينهار بشكل عشوائي نتيجة اصطدام عنيف.	Loaded_Language	170	231
730222442	تدور رأسا على عقب.	Loaded_Language	2349	2371
730222442	تدور رأسا على عقب.	Repetition	2349	2371
730237078	مذهلة	Loaded_Language	188	196
730237078	نعم ، إنه نوع من الجنون	Thought-terminating_Cliches	657	681
730237078	تحطيم رقم قياسي	Exaggeration,Minimisation	33	51
730237078	أجهزة رائعة لجمع الصور	Loaded_Language	106	137
730237078	أكبر مسافة من الأرض من أي مسافة في تاريخ البشرية	Exaggeration,Minimisation	516	581
730237078	أسرع مركبة فضائية على الإطلاق	Exaggeration,Minimisation	1030	1062
730237078	أبعد عن الأرض من أي مركبة فضائية في التاريخ	Exaggeration,Minimisation	1234	1283
730237078	تحطيم رقم قياسي	Loaded_Language	35	51
730237078	حلوى العين المفصلة بشكل رائع	Loaded_Language	312	341
730237078	نعم ، إنه نوع من الجنون	Loaded_Language	657	681
730268758	خطيرة جدّاً!	Repetition	2346	2365
730268758	الرئيسي في التستر 	Name_Calling,Labeling	34	58
730268758	حركة كلاسيكية له	Loaded_Language	259	282
730268758	المفترسون الجنسيون	Name_Calling,Labeling	320	336
730268758	كهنة مفترسين 	Name_Calling,Labeling	517	535
730268758	كلاسيك بيرجوليو	Name_Calling,Labeling	686	703
730268758	الرئيسي في التستر 	Name_Calling,Labeling	1414	1439
730268758	كاهن تشيلي سيئ السمعة	Name_Calling,Labeling	2006	2036
730268758	فضيحة ذات أبعاد أسطورية 	Loaded_Language	2088	2117
730268758	مخالفة ختم اعترافه مع كارديما	Loaded_Language	5051	5097
730268758	استجداء البابا 	Loaded_Language	6052	6069
730268758	كانت أمريكا اللاتينية بأكملها ، بما في ذلك الأرجنتين ، تدرك جيدًا ما كان يحدث	Exaggeration,Minimisation	6213	6298
730268758	لم تكن هناك أي حالات إساءة معاملة رجال دين في مجمل أبرشية بوينس آيرس التي يزيد عدد أفرادها عن مليوني عضو.	Exaggeration,Minimisation	6587	6707
730268758	كاهن مفترس 	Name_Calling,Labeling	6748	6765
730268758	كاهن مفترس 	Repetition	6748	6765
730268758	عصابة  كاهن مفترس.	Name_Calling,Labeling	7129	7164
730268758	لتطارد هذه البابوية	Loaded_Language	7654	7680
730268758	المفترسون الجنسيون	Loaded_Language	320	337
730268758	حيوانات مفترسة	Loaded_Language	728	738
730268758	حسنًا ، إذا كان البابا لن يتدخل ويفرض عدم التسامح مطلقًا ، فلماذا أنا	Bandwagon	2539	2621
730268758	إفْتِراء	Name_Calling,Labeling	3350	3357
730268758	أفتراء	Loaded_Language	3527	3534
730268758	محبط بشكل لا يصدق	Loaded_Language	4818	4839
730268758	عصابة كاهن مفترس	Loaded_Language	7131	7163
730268758	شَنِيع 	Loaded_Language	7186	7193
730559808	ولكن إذا تجرأ المرء على شيء ما ، فقد يفوز ، لكن يمكن أن يموت أيضًا	Appeal_to_fear-prejudice	5353	5420
730559808	هناك إجابة كاثوليكية واحدة فقط: لا!	Black-and-White_Fallacy	955	993
730559808	إضافتك في الحالات الفردية لا قيمة لها على الإطلاق ، وليس لها قوة جدال.	Loaded_Language	998	1089
730559808	لماذا لا يمكن للمرء أن يقول ، لأن الكنيسة مستعدة لمباركة كل شيء تقريبًا على الأرض؟	Exaggeration,Minimisation	1251	1342
730559808	عندها فقط عندما يكون هناك نعمة على سبب أو مشروع ، سيخرج منه شيء جيد.	Black-and-White_Fallacy	2544	2641
730559808	وهذا يعني أنه لا يمكن تكريس بيت دعارة ، ولا يمكن أن يبارك معسكر اعتقال أو أسلحة غير مخصصة للصيد أو للدفاع المشروع عن النفس.	Black-and-White_Fallacy	3006	3187
730559808	لا يجوز للمرء أن يبارك علاقة معصية. لا يجوز لأحد أن يبارك المافيا. لا نعمة للمنظمات أو المؤسسات التي تروج لعمليات الإجهاض أو تقدم لها أو تنشر إيديولوجيات معادية للإيمان أو محتويات معادية للسامية أو أي أشكال أخرى من الفكر العنصري.	Black-and-White_Fallacy	3215	3492
730559808	لا يجوز للمرء أن يبارك علاقة معصية. لا يجوز لأحد أن يبارك المافيا. لا نعمة للمنظمات أو المؤسسات التي تروج لعمليات الإجهاض أو تقدم لها أو تنشر إيديولوجيات معادية للإيمان أو محتويات معادية للسامية أو أي أشكال أخرى من الفكر العنصري.	Reductio_ad_hitlerum	3215	3492
730559808	إذا نظر المرء في هذه المسألة ووزنها ، فإنه يعلم: لا يجوز للمرء أن يبارك اتحاد رجلين مثليين أو امرأة مثلية.	Causal_Oversimplification	3492	3612
730559808	هذا الموقف هو حقًا بسيط ويسهل فهمه	Thought-terminating_Cliches	3953	4017
730559808	أنا متأكد من أن هناك العديد من الأشخاص الآخرين الذين يفكرون بنفس الطريقة ، لكني لا أعرفهم.	Bandwagon	4279	4362
730559808	هناك إجابة كاثوليكية واحدة فقط: لا!	Black-and-White_Fallacy	4404	4442
730559808	لنتناقض مع اثنين من الباباوات - اللذان قامت الكنيسة بالفعل بتطويب أحدهما و قداسة الآخر - بعد وقت قصير من وفاتهما ، وبطريقة جذرية ومنفتحة ، ربما لم يحدث من قبل في تاريخ الكنيسة.	Exaggeration,Minimisation	5659	5890
730559808	يقول إشعياء أن مثل هؤلاء ينزل إليهم عقاب الله بحبال غليظة!	Appeal_to_Authority	5891	5971
730559808	يقول إشعياء أن مثل هؤلاء ينزل إليهم عقاب الله بحبال غليظة!	Loaded_Language	5891	5971
730559808	ولكن إذا تجرأ المرء على شيء ما ، فقد يفوز ، لكن يمكن أن يموت أيضًا	Loaded_Language	5353	5421
730559808	لماذا لا يمكن للمرء أن يقول ، لأن الكنيسة مستعدة لمباركة كل شيء تقريبًا على الأرض؟	Bandwagon	1251	1341
730559808	تعني البركة دائمًا أن شيئًا ما سوف يزدهر ، لأنه فقط عندما تكون هناك نعمة على سبب أو مشروع ، سيخرج منه شيء جيد.	Causal_Oversimplification	2483	2641
730559808	أعرف. عزيزي الكاردينال ماركس والأسقف بودي ، هناك إجابة كاثوليكية واحدة فقط: لا! وإضافتك في الحالات الفردية لا قيمة لها على الإطلاق ، وليس لها قوة جدال	Repetition	4357	4537
730559808	يقول إشعياء أن مثل هؤلاء ينزل إليهم عقاب الله بحبال غليظة	Appeal_to_fear-prejudice	5891	5969
730573740	الكاردينال	Appeal_to_Authority	834	846
730573740	ستكون فظاعة	Loaded_Language	45	68
730573740	إذا كان الكاهن يبارك زوجين مثليين ، فهذه فظاعة في مكان مقدس ، أي الموافقة على شيء لا يوافق عليه الله 	Black-and-White_Fallacy	983	1128
730573740	هذه فظاعة في مكان مقدس 	Loaded_Language	1029	1064
730573740	إن التغيير الخاضع للكنيسة إلى منظمة غير حكومية من أجل تجسيد ظروف الحياة الدنيا هو تحديث انتحاري ينكر حقيقة الله للبشرية.	Loaded_Language	1338	1506
730573740	في الأسئلة العقائدية ، لا يمكن أن يكون هناك تعدد 	Black-and-White_Fallacy	2177	2229
730573740	قال إنه يوجد مجلس تعليمي واحد فقط ، ولا يمكن لمؤتمرات الأساقفة إلا أن تقرر المسائل الرعوية.	Black-and-White_Fallacy	2240	2346
730573740	يجب الاحتفال بالأسرار المقدسة بالطريقة التي أرادها المسيح بنفسه عندما أسسها.	Appeal_to_Authority	2479	2573
730573740	من يعيش في حالة الخطيئة المميتة لا يستطيع أن ينال القربان المقدسة 	Black-and-White_Fallacy	2682	2753
730573740	الوصايا هي تعبير عن محبة الله لنا. إذا حققناها ، فإننا متحدون مع الله 	Black-and-White_Fallacy	4118	4225
730573740	إنسانية مركزية	Name_Calling,Labeling	1302	1322
730573740	التحديث الانتحاري	Name_Calling,Labeling	1445	1467
730865684	ضرب	Loaded_Language	105	114
730865684	الدمار	Loaded_Language	2509	2520
730865684	تجاوز	Loaded_Language	2563	2571
731063195	مذهل	Loaded_Language	592	599
731063195	مذهل	Loaded_Language	119	128
731178960	قد يؤدي الفشل المشروط إلى دفع الولايات المتحدة على الفور إلى حالة من الذعر ، ومن الجيد دائمًا أن تكون مستعدًا في حالة حدوث ذلك.	Appeal_to_fear-prejudice	1943	2079
731511020	تنفس صيحات الموت	Loaded_Language	949	972
731513824	يقتبس ستوتز أيضًا في المقالة نفسها الأب فرانز هارانت عامل رعوي في مجال الزواج والأسرة  في لينز. يُظهر هارانت نفسه مؤيدًا للبركات للأزواج المثليين ، ويشير هنا بوضوح إلى Amoris Laetitia.	Appeal_to_Authority	1616	1907
731513824	إنه يرى نفسه في هذا الاتحاد مع البابا فرانسيس الذي قال بنفسه في وثيقته الحاكمة Amoris Laetitia أن كل شخص ، بغض النظر عن توجهه الجنسي ، يجب أن يُحترم كرامته ويُرحب به باحترام.	Appeal_to_Authority	2022	2253
731513824	لديها قوة هائلة	Loaded_Language	2537	2564
731762731	إذا لم أتوقع أن تفعل الكنيسة الكاثوليكية أي شيء ، فلن أشعر بخيبة أمل كبيرة عندما لا يفعلون أي شيء	Causal_Oversimplification	2388	2502
731762731	القس التشيلي سيئ السمعة	Name_Calling,Labeling	2683	2718
731762731	الاهتمام بالصلاة 	Loaded_Language	1184	1208
731762731	جمود الكنيسة بشأن هذه القضية 	Doubt	2262	2296
731762731	لقد وضع توقعاته في الحضيض.	Loaded_Language	2311	2355
731762731	لا يزال أعمى عما فعلته الكنيسة 	Loaded_Language	3701	3752
731762731	افتراء	Loaded_Language	2751	2758
731762731	لقد رأيت القليل الذي تغير	Doubt	3552	3585
731927633	صراع شرس على نحو متزايد	Loaded_Language	2063	2092
731927633	أوقف سوروس	Slogans	2434	2444
731927633	سيد الدمى	Name_Calling,Labeling	2784	2797
731927633	قارن أوربان بشكل سلبي بكل من النازيين والشيوعيين	Reductio_ad_hitlerum	3450	3514
731927633	يتظاهر أوربان بأنه المنقذ للأمم المسيحية في أوروبا	Flag-Waving	962	1016
731927633	المسيحية هي أمل أوروبا الأخير	Flag-Waving	1019	1053
731927633	المسيحية هي أمل أوروبا الأخير	Slogans	1019	1053
731927633	يمكن أن تتحقق أسوأ كوابيسنا	Slogans	1190	1224
731927633	يمكن أن تتحقق أسوأ كوابيسنا	Appeal_to_fear-prejudice	1190	1224
731927633	يسقط الغرب لأنه يفشل في رؤية أوروبا يتم اجتياحها	Appeal_to_fear-prejudice	1226	1280
731927633	اتجاه مختلف عن اتجاهنا	Flag-Waving	1973	2004
731927633	الخطر الذي نواجهه يأتي من الغرب ، من السياسيين في بروكسل وبرلين وباريس	Appeal_to_fear-prejudice	2237	2323
731927633	إطلاق العنان للهجرة إلى أوروبا	Loaded_Language	2798	2832
732154721	الحضارة الإسلامية التي تراعي دائمًا دعوتها لتحويل أوروبا إلى ما تسميه الدين الحقيقي	Appeal_to_fear-prejudice	1172	1283
732154721	قارن أوربان بشكل سلبي بكل من النازيين والشيوعيين ،	Reductio_ad_hitlerum	2755	2820
732154721	المسيحية هي أمل أوروبا الأخير	Flag-Waving	27	61
732154721	المسيحية هي أمل أوروبا الأخير	Flag-Waving	281	318
732154721	فالدول الأوروبية التي شجعت الهجرة فتحت الطريق أمام تدهور الثقافة المسيحية وتقدم الإسلام	Flag-Waving	397	531
732154721	قمع لوجهات النظر المعادية للقومية	Name_Calling,Labeling	1930	1965
732154721	سوروس ، 87 عاما ، واستخدم اسمه في مشروع قانون صارم ضد المهاجرين	Name_Calling,Labeling	2607	2666
732154721	المسيحية هي أمل أوروبا الأخير	Slogans	27	61
732154721	المسيحية هي أمل أوروبا الأخير	Slogans	280	318
732154721	أصبحت أوروبا الغربية مشبعة بالمسلمين ، وسيسعى الإسلاميون قريبًا إلى التدفق إلى بلاده من كل من أوروبا الغربية وكذلك من الدول الإسلامية	Appeal_to_fear-prejudice	987	1153
732154721	أجنبي يتدخل في شؤون بلاده	Name_Calling,Labeling	2384	2427
732610971	الخونة	Name_Calling,Labeling	1703	1715
732610971	المسيحية هي أمل أوروبا الأخير	Slogans	433	472
732610971	أوقف سوروس	Slogans	2014	2024
732610971	عدو الجمهور	Name_Calling,Labeling	2167	2179
732610971	مقارنة أوربان بشكل سلبي بكل من النازيين والشيوعيين 	Reductio_ad_hitlerum	2297	2361
732610971	غزو المسلمين	Repetition	200	223
732610971	غزو المهاجرين.	Repetition	295	312
732610971	المسيحية هي أمل أوروبا الأخير	Flag-Waving	433	471
732610971	المسيحية ليست الأمل الأخير لأوروبا ، إنها  الأمل الوحيد للعالم	Flag-Waving	1386	1457
732610971	الغزاة المسلمون	Repetition	1774	1789
732610971	الغزاة المسلمون	Name_Calling,Labeling	1774	1789
732610971	القتال ليس ميؤوس منه بالنسبة لأولئك الذين يكمن أملهم في الرب وسيظلون على الطريق.	Black-and-White_Fallacy	3359	3446
